x,y
0.12428544,20.0
0.12964843750000002,20.0
0.13502606,20.0
0.1404182925,20.0
0.14582512,20.0
0.15124652749999998,20.0
0.1566825,20.0
0.1621330225,20.0
0.16759807999999998,20.0
0.1730776575,20.0
0.17857174000000003,20.0
0.1840803125,20.0
0.18960336,20.0
0.1951408675,20.0
0.20069282000000002,20.0
0.20625920250000002,20.0
0.21184000000000003,20.0
0.2174351975,20.0
0.22304477999999997,20.0
0.2286687325,20.0
0.23430704,20.0
0.2399596875,20.0
0.24562666,20.0
0.2513079425,20.0
0.25700352,20.0
0.2627133775,20.0
0.2684375,20.0
0.27417587250000003,20.0
0.27992848000000004,20.0
0.28569530750000005,20.0
0.29147634,20.0
0.29727156250000003,20.0
0.30308096,20.0
0.30890451750000003,20.0
0.31474222,20.0
0.3205940525,20.0
0.32646000000000003,20.0
0.3323400475,20.0
0.33823418,20.0
0.3441423825,20.0
0.35006464000000004,20.0
0.35600093750000006,20.0
0.36195126000000005,20.0
0.36791559250000005,20.0
0.37389392,20.0
0.3798862275,20.0
0.3858925,20.0
0.3919127225,20.0
0.39794688,20.0
0.4039949575,20.0
0.41005694,20.0
0.4161328125,20.0
0.42222256,20.0
0.4283261675,20.0
0.43444362000000003,20.0
0.44057490250000003,20.0
0.44672,20.0
0.45287889750000004,20.0
0.45905158000000007,20.0
0.4652380325,20.0
0.47143824,20.0
0.4776521875,20.0
0.48387986,20.0
0.4901212425,20.0
0.49637632000000004,20.0
0.5026450775,20.0
0.5089275000000001,20.0
0.5152235725000001,20.0
0.5215332800000001,20.0
0.5278566075000001,20.0
0.5341935400000001,20.0
0.5405440625,20.0
0.5469081600000001,20.0
0.5532858174999999,20.0
0.5596770200000001,20.0
0.5660817524999999,20.0
0.5725,20.0
0.5789317475000001,20.0
0.58537698,20.0
0.5918356825000001,20.0
0.59830784,20.0
0.6047934375,20.0
0.6112924600000001,20.0
0.6178048925,20.0
0.62433072,20.0
0.6308699275,20.0
0.6374225,20.0
0.6439884225,20.0
0.6505676800000001,20.0
0.6571602575000001,20.0
0.6637661400000001,20.0
0.6703853125,20.0
0.67701776,20.0
0.6836634675,20.0
0.69032242,20.0
0.6969946025,20.0
0.70368,20.0
0.7103785975,20.0
0.71709038,20.0
0.7238153325000001,20.0
0.73055344,20.0
0.7373046875,20.0
0.7440690600000001,20.0
0.7508465425,20.0
0.75763712,20.0
0.7644407775,20.0
0.7712575,20.0
0.7780872725,20.0
0.7849300800000001,20.0
0.7917859075000001,20.0
0.79865474,20.0
0.8055365625000002,20.0
0.8124313600000002,20.0
0.8193391175000001,20.0
0.8262598200000001,20.0
0.8331934525,20.0
0.8401400000000001,20.0
0.8470994475,20.0
0.85407178,20.0
0.8610569825,20.0
0.86805504,20.0
0.8750659375,20.0
0.8820896599999999,20.0
0.8891261925,20.0
0.89617552,20.0
0.9032376275,20.0
0.9103125,20.0
0.9174001225000001,20.0
0.92450048,20.0
0.9316135575,20.0
0.93873934,20.0
0.9458778125,20.0
0.95302896,20.0
0.9601927675000002,20.0
0.96736922,20.0
0.9745583025000001,20.0
0.9817600000000001,20.0
0.9889742975000001,20.0
0.9962011800000001,20.0
1.0034406325,20.0
1.0106926400000003,20.0
1.0179571875000002,20.0
1.02523426,20.0
1.0325238424999998,20.0
1.03982592,20.0
1.0471404775000002,20.0
1.0544675000000001,20.0
1.0618069725,20.0
1.06915888,20.0
1.0765232075,20.0
1.08389994,20.0
1.0912890625,20.0
1.0986905599999999,20.0
1.1061044175,20.0
1.1135306200000001,20.0
1.1209691525,20.0
1.12842,20.0
1.1358831475,20.0
1.1433585800000001,20.0
1.1508462825,20.0
1.15834624,20.0
1.1658584375,20.0
1.17338286,20.0
1.1809194925000002,20.0
1.1884683200000001,20.0
1.1960293275,20.0
1.2036025000000001,20.0
1.2111878225000001,20.0
1.21878528,20.0
1.2263948575,20.0
1.23401654,20.0
1.2416503125,20.0
1.24929616,20.0
1.2569540675,20.0
1.26462402,20.0
1.2723060025,20.0
1.28,20.0
1.2877059975000003,20.0
1.29542398,20.0
1.3031539325000001,20.0
1.3108958400000001,20.0
1.3186496874999998,20.0
1.32641546,20.0
1.3341931425,20.0
1.34198272,20.0
1.3497841775,20.0
1.3575975000000002,20.0
1.3654226725,20.0
1.37325968,20.0
1.3811085074999998,20.0
1.3889691400000002,20.0
1.3968415625,20.0
1.40472576,20.0
1.4126217175,20.0
1.42052942,20.0
1.4284488525,20.0
1.43638,20.0
1.4443228475,20.0
1.4522773800000002,20.0
1.4602435825000002,20.0
1.46822144,20.0
1.4762109375,20.0
1.4842120600000002,20.0
1.4922247925,20.0
1.50024912,20.0
1.5082850275000002,20.0
1.5163325000000003,20.0
1.5243915225,20.0
1.53246208,20.0
1.5405441575,20.0
1.54863774,20.0
1.5567428125,20.0
1.56485936,20.0
1.5729873675000001,20.0
1.58112682,20.0
1.5892777025,20.0
1.5974400000000002,20.0
1.6056136975000002,20.0
1.61379878,20.0
1.6219952325,20.0
1.63020304,20.0
1.6384221875000002,20.0
1.64665266,20.0
1.6548944425000003,20.0
1.66314752,20.0
1.6714118775000002,20.0
1.6796875,20.0
1.6879743725000003,20.0
1.69627248,20.0
1.7045818075000003,20.0
1.71290234,20.0
1.7212340625000002,20.0
1.7295769600000002,20.0
1.7379310175,20.0
1.74629622,20.0
1.7546725525,20.0
1.76306,20.0
1.7714585475,20.0
1.7798681800000002,20.0
1.7882888825,20.0
1.7967206400000002,20.0
1.8051634375,20.0
1.8136172600000002,20.0
1.8220820925,20.0
1.8305579200000002,20.0
1.8390447275000001,20.0
1.8475425,20.0
1.8560512225,20.0
1.86457088,20.0
1.8731014575,20.0
1.8816429400000003,20.0
1.8901953125000002,20.0
1.89875856,20.0
1.9073326675,20.0
1.91591762,20.0
1.9245134025000001,20.0
1.9331200000000002,20.0
1.9417373975,20.0
1.95036558,20.0
1.9590045325,20.0
1.9676542399999999,20.0
1.9763146875000002,20.0
1.98498586,20.0
1.9936677425000002,20.0
2.0023603199999997,20.0
2.0110635775000003,20.0
2.0197775,20.0
2.0285020725000003,20.0
2.03723728,20.0
2.0459831075,20.0
2.05473954,20.0
2.0635065625,20.0
2.0722841599999997,20.0
2.0810723175000003,20.0
2.0898710200000004,20.0
2.0986802525000003,20.0
2.1075,20.0
2.1163302475,20.0
2.12517098,20.0
2.1340221825000003,20.0
2.14288384,20.0
2.1517559375,20.0
2.1606384600000004,20.0
2.1695313925,20.0
2.17843472,20.0
2.1873484275,20.0
2.1962725,20.0
2.2052069225,20.0
2.21415168,20.0
2.2231067575,20.0
2.23207214,20.0
2.2410478124999997,20.0
2.25003376,20.0
2.2590299675,20.0
2.2680364200000005,20.0
2.2770531025,20.0
2.28608,20.0
2.2951170975000004,20.0
2.30416438,20.0
2.3132218325000005,20.0
2.3222894400000005,20.0
2.3313671875,20.0
2.34045506,20.0
2.3495530425,20.0
2.3586611200000003,20.0
2.3677792775,20.0
2.3769075,20.0
2.3860457725,20.0
2.3951940800000004,20.0
2.4043524075000002,20.0
2.41352074,20.0
2.4226990625,20.0
2.43188736,20.0
2.4410856175,20.0
2.4502938199999997,20.0
2.4595119525,20.0
2.4687400000000004,20.0
2.4779779475000003,20.0
2.4872257799999997,20.0
2.4964834825000004,20.0
2.5057510400000003,20.0
2.5150284375000003,20.0
2.52431566,20.0
2.5336126925,20.0
2.5429195200000003,20.0
2.5522361275,20.0
2.5615625,20.0
2.5708986225,20.0
2.58024448,20.0
2.5896000575,20.0
2.59896534,20.0
2.6083403125,20.0
2.6177249600000003,20.0
2.6271192675000004,20.0
2.63652322,20.0
2.6459368025,20.0
2.6553600000000004,20.0
2.6647927975,20.0
2.67423518,20.0
2.6836871325000002,20.0
2.69314864,20.0
2.7026196875,20.0
2.71210026,20.0
2.7215903425,20.0
2.7310899200000005,20.0
2.7405989775,20.0
2.7501175000000004,20.0
2.7596454725000004,20.0
2.7691828800000002,20.0
2.7787297075000006,20.0
2.7882859400000006,20.0
2.7978515625,20.0
2.80742656,20.0
2.8170109174999998,20.0
2.8266046200000003,20.0
2.8362076525,20.0
2.8458200000000007,20.0
2.8554416475,20.0
2.86507258,20.0
2.8747127825000005,20.0
2.88436224,20.0
2.8940209375,20.0
2.90368886,20.0
2.9133659925,20.0
2.92305232,20.0
2.9327478275,20.0
2.9424525,20.0
2.9521663225,20.0
2.9618892800000003,20.0
2.9716213575000006,20.0
2.98136254,20.0
2.9911128125000004,20.0
3.00087216,20.0
3.0106405675000003,20.0
3.02041802,20.0
3.0302045025,20.0
3.04,20.0
3.0498044975,20.0
3.05961798,20.0
3.0694404325000004,20.0
3.07927184,20.0
3.0891121875,20.0
3.0989614600000004,20.0
3.1088196425000003,20.0
3.1186867200000004,20.0
3.1285626775,20.0
3.1384475000000003,20.0
3.1483411725,20.0
3.1582436800000004,20.0
3.1681550075,20.0
3.17807514,20.0
3.1880040625,20.0
3.1979417600000004,20.0
3.2078882175000003,20.0
3.21784342,20.0
3.2278073525,20.0
3.23778,20.0
3.2477613475,20.0
3.25775138,20.0
3.2677500825,20.0
3.2777574400000002,20.0
3.2877734375000003,20.0
3.2977980600000003,20.0
3.307831292500001,20.0
3.3178731200000002,20.0
3.3279235275000003,20.0
3.3379825,20.0
3.3480500225000003,20.0
3.3581260800000003,20.0
3.3682106575000006,20.0
3.37830374,20.0
3.3884053125,20.0
3.39851536,20.0
3.4086338675000007,20.0
3.41876082,20.0
3.4288962025000003,20.0
3.4390400000000003,20.0
3.4491921975000004,20.0
3.45935278,20.0
3.4695217325,20.0
3.4796990400000003,20.0
3.4898846875,20.0
3.50007866,20.0
3.5102809425000006,20.0
3.52049152,20.0
3.5307103775,20.0
3.5409375,20.0
3.5511728725,20.0
3.5614164800000006,20.0
3.5716683075000004,20.0
3.58192834,20.0
3.5921965625000003,20.0
3.60247296,20.0
3.6127575175000004,20.0
3.62305022,20.0
3.6333510525000006,20.0
3.6436600000000006,20.0
3.6539770475000006,20.0
3.6643021800000004,20.0
3.6746353825,20.0
3.68497664,20.0
3.6953259375000003,20.0
3.7056832600000007,20.0
3.7160485925000004,20.0
3.7264219200000004,20.0
3.7368032275000003,20.0
3.7471925,20.0
3.7575897225,20.0
3.76799488,20.0
3.7784079575000007,20.0
3.7888289400000006,20.0
3.7992578125,20.0
3.80969456,20.0
3.8201391675000003,20.0
3.8305916200000008,20.0
3.8410519025000007,20.0
3.8515200000000003,20.0
3.861995897500001,20.0
3.8724795800000007,20.0
3.8829710325000004,20.0
3.89347024,20.0
3.903977187500001,20.0
3.9144918600000005,20.0
3.9250142425000005,20.0
3.9355443200000004,20.0
3.9460820775000003,20.0
3.9566275,20.0
3.9671805725000002,20.0
3.97774128,20.0
3.9883096074999997,20.0
3.9988855400000003,20.0
4.009469062500001,20.0
4.02006016,20.0
4.030658817500001,20.0
4.04126502,20.0
4.0518787525,20.0
4.0625,20.0
4.0731287475,20.0
4.083764980000001,20.0
4.094408682500001,20.0
4.105059840000001,20.0
4.1157184375,20.0
4.126384460000001,20.0
4.1370578925000006,20.0
4.14773872,20.0
4.1584269275,20.0
4.1691225,20.0
4.1798254225,20.0
4.19053568,20.0
4.2012532575,20.0
4.21197814,20.0
4.222710312500001,20.0
4.23344976,20.0
4.244196467500001,20.0
4.25495042,20.0
4.265711602500001,20.0
4.27648,20.0
4.2872555975,20.0
4.2980383799999995,20.0
4.3088283325,20.0
4.31962544,20.0
4.330429687500001,20.0
4.34124106,20.0
4.3520595425,20.0
4.3628851200000005,20.0
4.3737177775000005,20.0
4.3845575000000006,20.0
4.3954042725,20.0
4.406258080000001,20.0
4.417118907500001,20.0
4.427986740000001,20.0
4.4388615625000005,20.0
4.449743360000001,20.0
4.460632117499999,20.0
4.47152782,20.0
4.482430452499999,20.0
4.493340000000001,20.0
4.5042564475,20.0
4.51517978,20.0
4.5261099824999995,20.0
4.53704704,20.0
4.547990937500001,20.0
4.55894166,20.0
4.5698991925,20.0
4.580863520000001,20.0
4.5918346275,20.0
4.602812500000001,20.0
4.6137971225,20.0
4.62478848,20.0
4.6357865575,20.0
4.646791340000001,20.0
4.6578028125,20.0
4.668820960000001,20.0
4.679845767500001,20.0
4.69087722,20.0
4.701915302500001,20.0
4.712960000000001,20.0
4.724011297500001,20.0
4.735069180000001,20.0
4.746133632499999,20.0
4.75720464,20.0
4.7682821875000005,20.0
4.779366260000001,20.0
4.7904568425,20.0
4.80155392,20.0
4.812657477500001,20.0
4.823767500000001,20.0
4.834883972500001,20.0
4.84600688,20.0
4.857136207500001,20.0
4.8682719400000005,20.0
4.8794140625,20.0
4.89056256,20.0
4.9017174175000005,20.0
4.912878620000001,20.0
4.924046152500001,20.0
4.93522,20.0
4.9464001475,20.0
4.957586580000001,20.0
4.9687792825,20.0
4.97997824,20.0
4.991183437500001,20.0
5.002394860000001,20.0
5.0136124925,20.0
5.02483632,20.0
5.0360663274999995,20.0
5.047302500000001,20.0
5.058544822500001,20.0
5.069793280000001,20.0
5.0810478575,20.0
5.09230854,20.0
5.1035753125,20.0
5.114848160000001,20.0
5.1261270675,20.0
5.137412020000001,20.0
5.1487030025000005,20.0
5.16,20.0
5.1713029975,20.0
5.182611980000001,20.0
5.193926932500001,20.0
5.205247840000001,20.0
5.2165746875000005,20.0
5.227907460000001,20.0
5.239246142500001,20.0
5.250590720000001,20.0
5.2619411775,20.0
5.273297500000001,20.0
5.2846596725,20.0
5.29602768,20.0
5.307401507500001,20.0
5.3187811400000005,20.0
5.330166562500001,20.0
5.341557760000001,20.0
5.3529547175,20.0
5.36435742,20.0
5.375765852500001,20.0
5.387180000000001,20.0
5.3985998475,20.0
5.41002538,20.0
5.4214565825,20.0
5.43289344,20.0
5.4443359375,20.0
5.45578406,20.0
5.467237792500001,20.0
5.47869712,20.0
5.4901620275,20.0
5.5016325,20.0
5.5131085225000005,20.0
5.52459008,20.0
5.536077157499999,20.0
5.54756974,20.0
5.5590678125,20.0
5.570571360000001,20.0
5.582080367500001,20.0
5.593594820000001,20.0
5.605114702500001,20.0
5.61664,20.0
5.628170697500001,20.0
5.63970678,20.0
5.6512482325,20.0
5.662795040000001,20.0
5.6743471875000004,20.0
5.685904660000001,20.0
5.697467442500001,20.0
5.709035520000001,20.0
5.7206088775,20.0
5.732187500000001,20.0
5.7437713725,20.0
5.75536048,20.0
5.766954807500001,20.0
5.778554340000001,20.0
5.790159062500001,20.0
5.801768960000001,20.0
5.813384017500001,20.0
5.825004220000001,20.0
5.8366295525,20.0
5.84826,20.0
5.859895547500001,20.0
5.8715361800000005,20.0
5.883181882500001,20.0
5.894832640000001,20.0
5.9064884375,20.0
5.91814926,20.0
5.9298150925,20.0
5.941485920000001,20.0
5.953161727500001,20.0
5.964842500000001,20.0
5.976528222500001,20.0
5.988218880000001,20.0
5.999914457500001,20.0
6.01161494,20.0
6.023320312500001,20.0
6.035030560000001,20.0
6.0467456675,20.0
6.058465620000001,20.0
6.070190402500001,20.0
6.08192,20.0
6.093654397500001,20.0
6.105393580000001,20.0
6.117137532500001,20.0
6.128886240000001,20.0
6.140639687500001,20.0
6.152397860000001,20.0
6.1641607425,20.0
6.175928320000001,20.0
6.1877005775,20.0
6.1994775,20.0
6.2112590725,20.0
6.223045280000001,20.0
6.2348361075000005,20.0
6.246631540000001,20.0
6.258431562500001,20.0
6.2702361600000005,20.0
6.282045317500001,20.0
6.293859020000001,20.0
6.3056772525,20.0
6.317500000000001,20.0
6.329327247500001,20.0
6.34115898,20.0
6.352995182500001,20.0
6.364835840000001,20.0
6.376680937500001,20.0
6.388530460000001,20.0
6.400384392500001,20.0
6.412242720000001,20.0
6.4241054275,20.0
6.435972500000001,20.0
6.447843922500001,20.0
6.459719680000001,20.0
6.471599757500001,20.0
6.483484140000001,20.0
6.4953728125,20.0
6.50726576,20.0
6.5191629675,20.0
6.531064420000001,20.0
6.542970102500001,20.0
6.554880000000001,20.0
6.566794097500001,20.0
6.578712380000001,20.0
6.590634832500001,20.0
6.602561440000001,20.0
6.614492187500001,20.0
6.626427060000001,20.0
6.6383660425,20.0
6.650309120000001,20.0
6.6622562775,20.0
6.6742075000000005,20.0
6.6861627725,20.0
6.698122080000001,20.0
6.7100854075,20.0
6.7220527400000005,20.0
6.7340240625000005,20.0
6.74599936,20.0
6.757978617500001,20.0
6.76996182,20.0
6.781948952500001,20.0
6.79394,20.0
6.805934947500001,20.0
6.817933780000001,20.0
6.829936482500001,20.0
6.84194304,20.0
6.8539534375,20.0
6.865967660000001,20.0
6.8779856925,20.0
6.890007520000001,20.0
6.9020331275,20.0
6.914062500000001,20.0
6.9260956225,20.0
6.938132480000001,20.0
6.950173057500001,20.0
6.9622173400000005,20.0
6.9742653125,20.0
6.986316960000001,20.0
6.998372267500001,20.0
7.01043122,20.0
7.0224938025,20.0
7.034560000000002,20.0
7.046629797500001,20.0
7.05870318,20.0
7.0707801325,20.0
7.08286064,20.0
7.094944687500002,20.0
7.10703226,20.0
7.1191233425,20.0
7.131217920000001,20.0
7.143315977500001,20.0
7.155417500000001,20.0
7.1675224725,20.0
7.179630880000001,20.0
7.191742707500001,20.0
7.203857940000001,20.0
7.215976562500001,20.0
7.228098559999999,20.0
7.240223917500001,20.0
7.252352620000002,20.0
7.264484652500001,20.0
7.276620000000001,20.0
7.2887586475,20.0
7.30090058,20.0
7.3130457825000015,20.0
7.32519424,20.0
7.3373459375,20.0
7.349500860000001,20.0
7.3616589925000016,20.0
7.37382032,20.0
7.3859848275,20.0
7.398152500000001,20.0
7.410323322499999,20.0
7.422497280000001,20.0
7.4346743575000005,20.0
7.44685454,20.0
7.459037812500001,20.0
7.47122416,20.0
7.4834135675,20.0
7.49560602,20.0
7.5078015025,20.0
7.5200000000000005,20.0
7.532201497500001,20.0
7.5444059800000005,20.0
7.556613432499999,20.0
7.568823840000001,20.0
7.581037187500001,20.0
7.5932534600000015,20.0
7.6054726425,20.0
7.617694719999999,20.0
7.6299196775,20.0
7.6421475,20.0
7.6543781725,20.0
7.666611680000001,20.0
7.678848007500002,20.0
7.691087140000001,20.0
7.703329062500001,20.0
7.715573760000002,20.0
7.727821217500001,20.0
7.7400714200000005,20.0
7.7523243525000005,20.0
7.7645800000000005,20.0
7.776838347500002,20.0
7.789099380000001,20.0
7.801363082500001,20.0
7.8136294400000015,20.0
7.825898437500001,20.0
7.838170060000001,20.0
7.850444292500001,20.0
7.862721120000001,20.0
7.875000527500001,20.0
7.8872825,20.0
7.899567022500001,20.0
7.911854080000001,20.0
7.9241436575,20.0
7.93643574,20.0
7.9487303125,20.0
7.961027360000001,20.0
7.973326867500002,20.0
7.9856288200000005,20.0
7.997933202500001,20.0
8.010240000000001,20.0
8.022549197500002,20.0
8.034860779999999,20.0
8.0471747325,20.0
8.05949104,20.0
8.0718096875,20.0
8.08413066,20.0
8.0964539425,20.0
8.10877952,20.0
8.121107377500003,20.0
8.133437500000001,20.0
8.1457698725,20.0
8.15810448,20.0
8.1704413075,20.0
8.18278034,20.0
8.1951215625,20.0
8.20746496,20.0
8.219810517500003,20.0
8.232158220000002,20.0
8.2445080525,20.0
8.256860000000001,20.0
8.2692140475,20.0
8.281570180000003,20.0
8.2939283825,20.0
8.30628864,20.0
8.318650937500001,20.0
8.331015260000001,20.0
8.3433815925,20.0
8.355749920000001,20.0
8.3681202275,20.0
8.380492500000003,20.0
8.3928667225,20.0
8.40524288,20.0
8.4176209575,20.0
8.430000940000001,20.0
8.4423828125,20.0
8.45476656,20.0
8.467152167500002,20.0
8.47953962,20.0
8.4919289025,20.0
8.504320000000002,20.0
8.516712897500001,20.0
8.529107580000002,20.0
8.5415040325,20.0
8.553902240000001,20.0
8.5663021875,20.0
8.578703860000001,20.0
8.591107242500001,20.0
8.603512320000002,20.0
8.615919077500001,20.0
8.628327500000001,20.0
8.6407375725,20.0
8.653149280000001,20.0
8.6655626075,20.0
8.67797754,20.0
8.690394062500001,20.0
8.70281216,20.0
8.715231817500001,20.0
8.727653020000002,20.0
8.740075752500003,20.0
8.752500000000001,20.0
8.764925747500001,20.0
8.77735298,20.0
8.789781682500001,20.0
8.802211840000002,20.0
8.814643437500001,20.0
8.82707646,20.0
8.8395108925,20.0
8.851946720000003,20.0
8.864383927499999,20.0
8.876822500000001,20.0
8.889262422500002,20.0
8.901703680000002,20.0
8.9141462575,20.0
8.92659014,20.0
8.939035312500001,20.0
8.95148176,20.0
8.9639294675,20.0
8.976378420000001,20.0
8.9888286025,20.0
9.001280000000001,20.0
9.013732597500002,20.0
9.02618638,20.0
9.038641332500001,20.0
9.051097440000001,20.0
9.0635546875,20.0
9.076013060000001,20.0
9.0884725425,20.0
9.10093312,20.0
9.113394777500002,20.0
9.1258575,20.0
9.138321272500002,20.0
9.150786080000003,20.0
9.1632519075,20.0
9.17571874,20.0
9.1881865625,20.0
9.20065536,20.0
9.2131251175,20.0
9.22559582,20.0
9.238067452500003,20.0
9.25054,20.0
9.263013447500002,20.0
9.27548778,20.0
9.2879629825,20.0
9.30043904,20.0
9.312915937500001,20.0
9.325393660000001,20.0
9.337872192500003,20.0
9.35035152,20.0
9.3628316275,20.0
9.3753125,20.0
9.3877941225,20.0
9.40027648,20.0
9.4127595575,20.0
9.425243340000002,20.0
9.4377278125,20.0
9.450212960000002,20.0
9.462698767500001,20.0
9.47518522,20.0
9.487672302500002,20.0
9.50016,20.0
9.5126482975,20.0
9.525137180000002,20.0
9.5376266325,20.0
9.55011664,20.0
9.5626071875,20.0
9.57509826,20.0
9.587589842500002,20.0
9.600081920000001,20.0
9.6125744775,20.0
9.625067500000002,20.0
9.637560972500001,20.0
9.650054880000003,20.0
9.6625492075,20.0
9.67504394,20.0
9.6875390625,20.0
9.70003456,20.0
9.712530417500002,20.0
9.72502662,20.0
9.737523152500001,20.0
9.750020000000001,20.0
9.7625171475,20.0
9.77501458,20.0
9.7875122825,20.0
9.800010240000002,20.0
9.812508437500002,20.0
9.82500686,20.0
9.8375054925,20.0
9.850004320000002,20.0
9.8625033275,20.0
9.8750025,20.0
9.8875018225,20.0
9.900001280000001,20.0
9.9125008575,20.0
9.925000540000001,20.0
9.937500312500001,20.0
9.95000016,20.0
9.962500067500002,20.0
9.975000020000001,20.0
9.987500002500001,20.0
10.0,20.0
10.0124999975,20.0
10.02499998,20.0
10.037499932500001,20.0
10.049999840000002,20.0
10.0624996875,20.0
10.07499946,20.0
10.0874991425,20.0
10.099998720000002,20.0
10.112498177500001,20.0
10.124997500000001,20.0
10.137496672500001,20.0
10.149995680000002,20.0
10.162494507500002,20.0
10.174993140000002,20.0
10.187491562500002,20.0
10.199989760000001,20.0
10.212487717500002,20.0
10.22498542,20.0
10.237482852500001,20.0
10.249980000000003,20.0
10.262476847500002,20.0
10.274973380000002,20.0
10.287469582500002,20.0
10.299965440000001,20.0
10.312460937500001,20.0
10.324956060000002,20.0
10.3374507925,20.0
10.34994512,20.0
10.362439027500002,20.0
10.374932500000002,20.0
10.387425522500001,20.0
10.39991808,20.0
10.412410157500002,20.0
10.424901740000003,20.0
10.437392812500002,20.0
10.449883360000001,20.0
10.462373367500001,20.0
10.47486282,20.0
10.487351702500002,20.0
10.49984,20.0
10.512327697500002,20.0
10.52481478,20.0
10.5373012325,20.0
10.54978704,20.0
10.562272187500001,20.0
10.574756660000002,20.0
10.587240442500002,20.0
10.599723520000001,20.0
10.6122058775,20.0
10.6246875,20.0
10.637168372500003,20.0
10.64964848,20.0
10.6621278075,20.0
10.674606340000002,20.0
10.687084062500002,20.0
10.699560960000003,20.0
10.712037017500002,20.0
10.724512220000001,20.0
10.736986552500001,20.0
10.749460000000001,20.0
10.7619325475,20.0
10.774404180000001,20.0
10.7868748825,20.0
10.799344640000001,20.0
10.811813437500001,20.0
10.824281260000001,20.0
10.836748092499999,20.0
10.84921392,20.0
10.8616787275,20.0
10.8741425,20.0
10.886605222500002,20.0
10.89906688,20.0
10.911527457500002,20.0
10.923986940000002,20.0
10.9364453125,20.0
10.94890256,20.0
10.9613586675,20.0
10.973813620000001,20.0
10.986267402500001,20.0
10.998720000000002,20.0
11.011171397500002,20.0
11.02362158,20.0
11.0360705325,20.0
11.048518240000002,20.0
11.0609646875,20.0
11.07340986,20.0
11.085853742500001,20.0
11.098296320000003,20.0
11.110737577500002,20.0
11.123177500000002,20.0
11.135616072500001,20.0
11.148053280000003,20.0
11.160489107500002,20.0
11.172923540000003,20.0
11.1853565625,20.0
11.197788160000002,20.0
11.2102183175,20.0
11.22264702,20.0
11.235074252500002,20.0
11.2475,20.0
11.2599242475,20.0
11.272346980000002,20.0
11.284768182500002,20.0
11.29718784,20.0
11.309605937500002,20.0
11.322022460000001,20.0
11.334437392500002,20.0
11.346850720000003,20.0
11.359262427500001,20.0
11.371672500000003,20.0
11.3840809225,20.0
11.396487680000002,20.0
11.408892757500002,20.0
11.421296140000003,20.0
11.4336978125,20.0
11.44609776,20.0
11.458495967500003,20.0
11.470892420000002,20.0
11.483287102500002,20.0
11.495680000000004,20.0
11.508071097500002,20.0
11.520460380000003,20.0
11.532847832500002,20.0
11.54523344,20.0
11.557617187500002,20.0
11.56999906,20.0
11.582379042500001,20.0
11.59475712,20.0
11.607133277500001,20.0
11.619507500000001,20.0
11.631879772500001,20.0
11.644250080000003,20.0
11.6566184075,20.0
11.66898474,20.0
11.6813490625,20.0
11.693711360000002,20.0
11.706071617500001,20.0
11.71842982,20.0
11.730785952500002,20.0
11.743140000000002,20.0
11.755491947500001,20.0
11.767841780000001,20.0
11.7801894825,20.0
11.79253504,20.0
11.804878437500005,20.0
11.817219660000001,20.0
11.829558692500001,20.0
11.841895520000001,20.0
11.854230127500003,20.0
11.8665625,20.0
11.8788926225,20.0
11.891220480000001,20.0
11.903546057500002,20.0
11.91586934,20.0
11.928190312500002,20.0
11.94050896,20.0
11.952825267500002,20.0
11.96513922,20.0
11.977450802500002,20.0
11.98976,20.0
12.002066797500001,20.0
12.014371180000001,20.0
12.026673132500003,20.0
12.03897264,20.0
12.0512696875,20.0
12.063564260000003,20.0
12.075856342500003,20.0
12.08814592,20.0
12.100432977499999,20.0
12.112717500000002,20.0
12.1249994725,20.0
12.13727888,20.0
12.149555707500003,20.0
12.16182994,20.0
12.1741015625,20.0
12.18637056,20.0
12.198636917500004,20.0
12.21090062,20.0
12.223161652500002,20.0
12.235420000000003,20.0
12.247675647500003,20.0
12.25992858,20.0
12.272178782500001,20.0
12.28442624,20.0
12.2966709375,20.0
12.30891286,20.0
12.321151992500003,20.0
12.333388320000003,20.0
12.3456218275,20.0
12.3578525,20.0
12.370080322500002,20.0
12.382305280000002,20.0
12.3945273575,20.0
12.40674654,20.0
12.418962812500002,20.0
12.43117616,20.0
12.443386567500003,20.0
12.45559402,20.0
12.467798502499999,20.0
12.48,20.0
12.492198497500002,20.0
12.50439398,20.0
12.516586432499999,20.0
12.528775840000002,20.0
12.540962187500002,20.0
12.553145460000003,20.0
12.565325642500001,20.0
12.577502720000002,20.0
12.589676677499998,20.0
12.601847500000002,20.0
12.6140151725,20.0
12.626179680000003,20.0
12.638341007500001,20.0
12.65049914,20.0
12.662654062500003,20.0
12.674805760000002,20.0
12.686954217500002,20.0
12.699099420000003,20.0
12.7112413525,20.0
12.723380000000002,20.0
12.7355153475,20.0
12.747647380000002,20.0
12.759776082500002,20.0
12.77190144,20.0
12.784023437500004,20.0
12.796142060000003,20.0
12.808257292500002,20.0
12.82036912,20.0
12.8324775275,20.0
12.844582500000001,20.0
12.856684022500001,20.0
12.868782080000003,20.0
12.8808766575,20.0
12.892967740000003,20.0
12.9050553125,20.0
12.917139360000002,20.0
12.9292198675,20.0
12.941296820000002,20.0
12.9533702025,20.0
12.965440000000003,20.0
12.977506197500002,20.0
12.989568780000003,20.0
13.001627732500001,20.0
13.013683040000002,20.0
13.025734687500002,20.0
